@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
24979,2543,0,10384,45320,0.186414,1,0.19672,1,0.80328,0.328765,0.221934,4.50584,0
24980,2543,0,10383,45321,0.186396,1,0.196735,1,0.803265,0.328787,0.221917,4.506189,0
24981,2543,0,10382,45322,0.186378,1,0.19675,1,0.80325,0.328808,0.2219,4.506538,0
24982,2543,0,10381,45323,0.18636,1,0.196766,1,0.803234,0.328829,0.221883,4.506886,0
24983,2543,0,10380,45324,0.186342,1,0.196781,1,0.803219,0.32885,0.221866,4.507235,0
24984,2543,0,10379,45325,0.186324,1,0.196796,1,0.803204,0.328872,0.221848,4.507584,0
24985,2543,0,10378,45326,0.186306,1,0.196811,1,0.803189,0.328893,0.221831,4.507933,0
24986,2543,0,10377,45327,0.186288,1,0.196827,1,0.803173,0.328914,0.221814,4.508282,0
24987,2543,0,10376,45328,0.18627,1,0.196842,1,0.803158,0.328935,0.221797,4.508631,0
24988,2543,0,10375,45329,0.186252,1,0.196857,1,0.803143,0.328957,0.22178,4.50898,0
24989,2543,0,10374,45330,0.186234,1,0.196872,1,0.803128,0.328978,0.221762,4.509329,0
24990,2543,0,10373,45331,0.186216,1,0.196888,1,0.803112,0.328999,0.221745,4.509678,0
24991,2543,0,10372,45332,0.186198,1,0.196903,1,0.803097,0.329021,0.221728,4.510027,0
24992,2543,0,10371,45333,0.186181,1,0.196918,1,0.803082,0.329042,0.221711,4.510376,0
24993,2543,0,10370,45334,0.186163,1,0.196933,1,0.803067,0.329063,0.221694,4.510726,0
24994,2543,0,10369,45335,0.186145,1,0.196949,1,0.803051,0.329084,0.221677,4.511075,0
24995,2543,0,10368,45336,0.186127,1,0.196964,1,0.803036,0.329106,0.221659,4.511424,0
24996,2543,0,10367,45337,0.186109,1,0.196979,1,0.803021,0.329127,0.221642,4.511774,0
24997,2543,0,10366,45338,0.186091,1,0.196994,1,0.803006,0.329148,0.221625,4.512123,0
24998,2543,0,10365,45339,0.186073,1,0.19701,1,0.80299,0.32917,0.221608,4.512473,0
24999,2543,0,10364,45340,0.186055,1,0.197025,1,0.802975,0.329191,0.221591,4.512822,0
25000,2543,0,10363,45341,0.186037,1,0.19704,1,0.80296,0.329212,0.221574,4.513172,0
25001,2543,0,10362,45342,0.186019,1,0.197055,1,0.802945,0.329234,0.221556,4.513522,0
25002,2543,0,10361,45343,0.186001,1,0.197071,1,0.802929,0.329255,0.221539,4.513872,0
25003,2543,0,10360,45344,0.185983,1,0.197086,1,0.802914,0.329276,0.221522,4.514221,0
25004,2543,0,10359,45345,0.185965,1,0.197101,1,0.802899,0.329298,0.221505,4.514571,0
25005,2543,0,10358,45346,0.185947,1,0.197117,1,0.802883,0.329319,0.221488,4.514921,0
25006,2543,0,10357,45347,0.185929,1,0.197132,1,0.802868,0.32934,0.221471,4.515271,0
25007,2543,0,10356,45348,0.185911,1,0.197147,1,0.802853,0.329361,0.221453,4.515621,0
25008,2543,0,10355,45349,0.185893,1,0.197162,1,0.802838,0.329383,0.221436,4.515971,0
25009,2543,0,10354,45350,0.185875,1,0.197178,1,0.802822,0.329404,0.221419,4.516322,0
25010,2543,0,10353,45351,0.185857,1,0.197193,1,0.802807,0.329425,0.221402,4.516672,0
25011,2543,0,10352,45352,0.185839,1,0.197208,1,0.802792,0.329447,0.221385,4.517022,0
25012,2543,0,10351,45353,0.185821,1,0.197224,1,0.802776,0.329468,0.221368,4.517372,0
25013,2543,0,10350,45354,0.185804,1,0.197239,1,0.802761,0.32949,0.22135,4.517723,0
25014,2543,0,10349,45355,0.185786,1,0.197254,1,0.802746,0.329511,0.221333,4.518073,0
25015,2543,0,10348,45356,0.185768,1,0.197269,1,0.802731,0.329532,0.221316,4.518424,0
25016,2543,0,10347,45357,0.18575,1,0.197285,1,0.802715,0.329554,0.221299,4.518774,0
25017,2543,0,10346,45358,0.185732,1,0.1973,1,0.8027,0.329575,0.221282,4.519125,0
25018,2543,0,10345,45359,0.185714,1,0.197315,1,0.802685,0.329596,0.221265,4.519475,0
25019,2543,0,10344,45360,0.185696,1,0.197331,1,0.802669,0.329618,0.221247,4.519826,0
25020,2543,0,10343,45361,0.185678,1,0.197346,1,0.802654,0.329639,0.22123,4.520177,0
25021,2543,0,10342,45362,0.18566,1,0.197361,1,0.802639,0.32966,0.221213,4.520528,0
25022,2543,0,10341,45363,0.185642,1,0.197377,1,0.802623,0.329682,0.221196,4.520879,0
25023,2543,0,10340,45364,0.185624,1,0.197392,1,0.802608,0.329703,0.221179,4.52123,0
25024,2543,0,10339,45365,0.185606,1,0.197407,1,0.802593,0.329724,0.221162,4.52158,0
25025,2543,0,10338,45366,0.185588,1,0.197423,1,0.802577,0.329746,0.221144,4.521932,0
25026,2543,0,10337,45367,0.18557,1,0.197438,1,0.802562,0.329767,0.221127,4.522283,0
25027,2543,0,10336,45368,0.185552,1,0.197453,1,0.802547,0.329789,0.22111,4.522634,0
25028,2543,0,10335,45369,0.185534,1,0.197469,1,0.802531,0.32981,0.221093,4.522985,0
25029,2543,0,10334,45370,0.185516,1,0.197484,1,0.802516,0.329831,0.221076,4.523336,0
25030,2543,0,10333,45371,0.185498,1,0.197499,1,0.802501,0.329853,0.221059,4.523687,0
25031,2543,0,10332,45372,0.18548,1,0.197515,1,0.802485,0.329874,0.221041,4.524039,0
25032,2543,0,10331,45373,0.185462,1,0.19753,1,0.80247,0.329896,0.221024,4.52439,0
25033,2543,0,10330,45374,0.185444,1,0.197545,1,0.802455,0.329917,0.221007,4.524742,0
25034,2543,0,10329,45375,0.185427,1,0.197561,1,0.802439,0.329938,0.22099,4.525093,0
25035,2543,0,10328,45376,0.185409,1,0.197576,1,0.802424,0.32996,0.220973,4.525445,0
25036,2543,0,10327,45377,0.185391,1,0.197591,1,0.802409,0.329981,0.220956,4.525796,0
25037,2543,0,10326,45378,0.185373,1,0.197607,1,0.802393,0.330003,0.220938,4.526148,0
25038,2543,0,10325,45379,0.185355,1,0.197622,1,0.802378,0.330024,0.220921,4.5265,0
25039,2543,0,10324,45380,0.185337,1,0.197637,1,0.802363,0.330045,0.220904,4.526852,0
25040,2543,0,10323,45381,0.185319,1,0.197653,1,0.802347,0.330067,0.220887,4.527203,0
25041,2543,0,10322,45382,0.185301,1,0.197668,1,0.802332,0.330088,0.22087,4.527555,0
25042,2543,0,10321,45383,0.185283,1,0.197683,1,0.802317,0.33011,0.220853,4.527907,0
25043,2543,0,10320,45384,0.185265,1,0.197699,1,0.802301,0.330131,0.220835,4.528259,0
25044,2543,0,10319,45385,0.185247,1,0.197714,1,0.802286,0.330153,0.220818,4.528611,0
25045,2543,0,10318,45386,0.185229,1,0.19773,1,0.80227,0.330174,0.220801,4.528964,0
25046,2543,0,10317,45387,0.185211,1,0.197745,1,0.802255,0.330195,0.220784,4.529316,0
25047,2543,0,10316,45388,0.185193,1,0.19776,1,0.80224,0.330217,0.220767,4.529668,0
25048,2543,0,10315,45389,0.185175,1,0.197776,1,0.802224,0.330238,0.22075,4.53002,0
25049,2543,0,10314,45390,0.185157,1,0.197791,1,0.802209,0.33026,0.220732,4.530373,0
25050,2543,0,10313,45391,0.185139,1,0.197806,1,0.802194,0.330281,0.220715,4.530725,0
25051,2543,0,10312,45392,0.185121,1,0.197822,1,0.802178,0.330303,0.220698,4.531077,0
25052,2543,0,10311,45393,0.185103,1,0.197837,1,0.802163,0.330324,0.220681,4.53143,0
25053,2543,0,10310,45394,0.185085,1,0.197853,1,0.802147,0.330346,0.220664,4.531782,0
25054,2543,0,10309,45395,0.185067,1,0.197868,1,0.802132,0.330367,0.220647,4.532135,0
25055,2543,0,10308,45396,0.18505,1,0.197883,1,0.802117,0.330388,0.220629,4.532488,0
25056,2543,0,10307,45397,0.185032,1,0.197899,1,0.802101,0.33041,0.220612,4.53284,0
25057,2543,0,10306,45398,0.185014,1,0.197914,1,0.802086,0.330431,0.220595,4.533193,0
25058,2543,0,10305,45399,0.184996,1,0.19793,1,0.80207,0.330453,0.220578,4.533546,0
25059,2543,0,10304,45400,0.184978,1,0.197945,1,0.802055,0.330474,0.220561,4.533899,0
25060,2543,0,10303,45401,0.18496,1,0.19796,1,0.80204,0.330496,0.220544,4.534252,0
25061,2543,0,10302,45402,0.184942,1,0.197976,1,0.802024,0.330517,0.220526,4.534605,0
25062,2543,0,10301,45403,0.184924,1,0.197991,1,0.802009,0.330539,0.220509,4.534958,0
25063,2543,0,10300,45404,0.184906,1,0.198007,1,0.801993,0.33056,0.220492,4.535311,0
25064,2543,0,10299,45405,0.184888,1,0.198022,1,0.801978,0.330582,0.220475,4.535664,0
25065,2543,0,10298,45406,0.18487,1,0.198038,1,0.801962,0.330603,0.220458,4.536017,0
25066,2543,0,10297,45407,0.184852,1,0.198053,1,0.801947,0.330625,0.220441,4.536371,0
25067,2543,0,10296,45408,0.184834,1,0.198068,1,0.801932,0.330646,0.220423,4.536724,0
25068,2543,0,10295,45409,0.184816,1,0.198084,1,0.801916,0.330668,0.220406,4.537077,0
25069,2543,0,10294,45410,0.184798,1,0.198099,1,0.801901,0.330689,0.220389,4.537431,0
25070,2543,0,10293,45411,0.18478,1,0.198115,1,0.801885,0.330711,0.220372,4.537784,0
25071,2543,0,10292,45412,0.184762,1,0.19813,1,0.80187,0.330732,0.220355,4.538138,0
25072,2543,0,10291,45413,0.184744,1,0.198146,1,0.801854,0.330754,0.220338,4.538492,0
25073,2543,0,10290,45414,0.184726,1,0.198161,1,0.801839,0.330775,0.22032,4.538845,0
25074,2543,0,10289,45415,0.184708,1,0.198176,1,0.801824,0.330797,0.220303,4.539199,0
25075,2543,0,10288,45416,0.184691,1,0.198192,1,0.801808,0.330818,0.220286,4.539553,0
25076,2543,0,10287,45417,0.184673,1,0.198207,1,0.801793,0.33084,0.220269,4.539906,0
25077,2543,0,10286,45418,0.184655,1,0.198223,1,0.801777,0.330861,0.220252,4.54026,0
25078,2543,0,10285,45419,0.184637,1,0.198238,1,0.801762,0.330883,0.220235,4.540614,0
25079,2543,0,10284,45420,0.184619,1,0.198254,1,0.801746,0.330904,0.220217,4.540968,0
25080,2543,0,10283,45421,0.184601,1,0.198269,1,0.801731,0.330926,0.2202,4.541322,0
25081,2543,0,10282,45422,0.184583,1,0.198285,1,0.801715,0.330947,0.220183,4.541676,0
25082,2543,0,10281,45423,0.184565,1,0.1983,1,0.8017,0.330969,0.220166,4.542031,0
25083,2543,0,10280,45424,0.184547,1,0.198316,1,0.801684,0.33099,0.220149,4.542385,0
25084,2543,0,10279,45425,0.184529,1,0.198331,1,0.801669,0.331012,0.220132,4.542739,0
25085,2543,0,10278,45426,0.184511,1,0.198346,1,0.801654,0.331034,0.220114,4.543093,0
25086,2543,0,10277,45427,0.184493,1,0.198362,1,0.801638,0.331055,0.220097,4.543448,0
25087,2543,0,10276,45428,0.184475,1,0.198377,1,0.801623,0.331077,0.22008,4.543802,0
25088,2543,0,10275,45429,0.184457,1,0.198393,1,0.801607,0.331098,0.220063,4.544157,0
25089,2543,0,10274,45430,0.184439,1,0.198408,1,0.801592,0.33112,0.220046,4.544511,0
25090,2543,0,10273,45431,0.184421,1,0.198424,1,0.801576,0.331141,0.220028,4.544866,0
25091,2543,0,10272,45432,0.184403,1,0.198439,1,0.801561,0.331163,0.220011,4.54522,0
25092,2543,0,10271,45433,0.184385,1,0.198455,1,0.801545,0.331184,0.219994,4.545575,0
25093,2543,0,10270,45434,0.184367,1,0.19847,1,0.80153,0.331206,0.219977,4.54593,0
25094,2543,0,10269,45435,0.184349,1,0.198486,1,0.801514,0.331228,0.21996,4.546285,0
25095,2543,0,10268,45436,0.184331,1,0.198501,1,0.801499,0.331249,0.219943,4.54664,0
25096,2543,0,10267,45437,0.184314,1,0.198517,1,0.801483,0.331271,0.219925,4.546995,0
25097,2543,0,10266,45438,0.184296,1,0.198532,1,0.801468,0.331292,0.219908,4.54735,0
25098,2543,0,10265,45439,0.184278,1,0.198548,1,0.801452,0.331314,0.219891,4.547705,0
25099,2543,0,10264,45440,0.18426,1,0.198563,1,0.801437,0.331336,0.219874,4.54806,0
25100,2543,0,10263,45441,0.184242,1,0.198579,1,0.801421,0.331357,0.219857,4.548415,0
25101,2543,0,10262,45442,0.184224,1,0.198594,1,0.801406,0.331379,0.21984,4.54877,0
25102,2543,0,10261,45443,0.184206,1,0.19861,1,0.80139,0.3314,0.219822,4.549125,0
25103,2543,0,10260,45444,0.184188,1,0.198625,1,0.801375,0.331422,0.219805,4.549481,0
25104,2543,0,10259,45445,0.18417,1,0.198641,1,0.801359,0.331443,0.219788,4.549836,0
25105,2543,0,10258,45446,0.184152,1,0.198656,1,0.801344,0.331465,0.219771,4.550191,0
25106,2543,0,10257,45447,0.184134,1,0.198672,1,0.801328,0.331487,0.219754,4.550547,0
25107,2543,0,10256,45448,0.184116,1,0.198687,1,0.801313,0.331508,0.219737,4.550902,0
25108,2543,0,10255,45449,0.184098,1,0.198703,1,0.801297,0.33153,0.219719,4.551258,0
25109,2543,0,10254,45450,0.18408,1,0.198718,1,0.801282,0.331551,0.219702,4.551614,0
25110,2543,0,10253,45451,0.184062,1,0.198734,1,0.801266,0.331573,0.219685,4.551969,0
25111,2543,0,10252,45452,0.184044,1,0.19875,1,0.80125,0.331595,0.219668,4.552325,0
25112,2543,0,10251,45453,0.184026,1,0.198765,1,0.801235,0.331616,0.219651,4.552681,0
25113,2543,0,10250,45454,0.184008,1,0.198781,1,0.801219,0.331638,0.219634,4.553037,0
25114,2543,0,10249,45455,0.18399,1,0.198796,1,0.801204,0.33166,0.219616,4.553393,0
25115,2543,0,10248,45456,0.183972,1,0.198812,1,0.801188,0.331681,0.219599,4.553749,0
25116,2543,0,10247,45457,0.183954,1,0.198827,1,0.801173,0.331703,0.219582,4.554105,0
25117,2543,0,10246,45458,0.183937,1,0.198843,1,0.801157,0.331724,0.219565,4.554461,0
25118,2543,0,10245,45459,0.183919,1,0.198858,1,0.801142,0.331746,0.219548,4.554817,0
25119,2543,0,10244,45460,0.183901,1,0.198874,1,0.801126,0.331768,0.219531,4.555173,0
25120,2543,0,10243,45461,0.183883,1,0.198889,1,0.801111,0.331789,0.219513,4.555529,0
25121,2543,0,10242,45462,0.183865,1,0.198905,1,0.801095,0.331811,0.219496,4.555886,0
25122,2543,0,10241,45463,0.183847,1,0.198921,1,0.801079,0.331833,0.219479,4.556242,0
25123,2543,0,10240,45464,0.183829,1,0.198936,1,0.801064,0.331854,0.219462,4.556599,0
25124,2543,0,10239,45465,0.183811,1,0.198952,1,0.801048,0.331876,0.219445,4.556955,0
25125,2543,0,10238,45466,0.183793,1,0.198967,1,0.801033,0.331898,0.219428,4.557312,0
25126,2543,0,10237,45467,0.183775,1,0.198983,1,0.801017,0.331919,0.21941,4.557668,0
25127,2543,0,10236,45468,0.183757,1,0.198998,1,0.801002,0.331941,0.219393,4.558025,0
25128,2543,0,10235,45469,0.183739,1,0.199014,1,0.800986,0.331963,0.219376,4.558382,0
25129,2543,0,10234,45470,0.183721,1,0.19903,1,0.80097,0.331984,0.219359,4.558738,0
25130,2543,0,10233,45471,0.183703,1,0.199045,1,0.800955,0.332006,0.219342,4.559095,0
25131,2543,0,10232,45472,0.183685,1,0.199061,1,0.800939,0.332028,0.219325,4.559452,0
25132,2543,0,10231,45473,0.183667,1,0.199076,1,0.800924,0.332049,0.219307,4.559809,0
25133,2543,0,10230,45474,0.183649,1,0.199092,1,0.800908,0.332071,0.21929,4.560166,0
25134,2543,0,10229,45475,0.183631,1,0.199107,1,0.800893,0.332093,0.219273,4.560523,0
25135,2543,0,10228,45476,0.183613,1,0.199123,1,0.800877,0.332114,0.219256,4.56088,0
25136,2543,0,10227,45477,0.183595,1,0.199139,1,0.800861,0.332136,0.219239,4.561237,0
25137,2543,0,10226,45478,0.183577,1,0.199154,1,0.800846,0.332158,0.219222,4.561594,0
25138,2543,0,10225,45479,0.18356,1,0.19917,1,0.80083,0.332179,0.219204,4.561952,0
25139,2543,0,10224,45480,0.183542,1,0.199185,1,0.800815,0.332201,0.219187,4.562309,0
25140,2543,0,10223,45481,0.183524,1,0.199201,1,0.800799,0.332223,0.21917,4.562666,0
25141,2543,0,10222,45482,0.183506,1,0.199217,1,0.800783,0.332245,0.219153,4.563024,0
25142,2543,0,10221,45483,0.183488,1,0.199232,1,0.800768,0.332266,0.219136,4.563381,0
25143,2543,0,10220,45484,0.18347,1,0.199248,1,0.800752,0.332288,0.219119,4.563739,0
25144,2543,0,10219,45485,0.183452,1,0.199263,1,0.800737,0.33231,0.219101,4.564097,0
25145,2543,0,10218,45486,0.183434,1,0.199279,1,0.800721,0.332331,0.219084,4.564454,0
25146,2543,0,10217,45487,0.183416,1,0.199295,1,0.800705,0.332353,0.219067,4.564812,0
25147,2543,0,10216,45488,0.183398,1,0.19931,1,0.80069,0.332375,0.21905,4.56517,0
25148,2543,0,10215,45489,0.18338,1,0.199326,1,0.800674,0.332397,0.219033,4.565528,0
25149,2543,0,10214,45490,0.183362,1,0.199342,1,0.800658,0.332418,0.219016,4.565885,0
25150,2543,0,10213,45491,0.183344,1,0.199357,1,0.800643,0.33244,0.218998,4.566243,0
25151,2543,0,10212,45492,0.183326,1,0.199373,1,0.800627,0.332462,0.218981,4.566601,0
25152,2543,0,10211,45493,0.183308,1,0.199388,1,0.800612,0.332483,0.218964,4.566959,0
25153,2543,0,10210,45494,0.18329,1,0.199404,1,0.800596,0.332505,0.218947,4.567317,0
25154,2543,0,10209,45495,0.183272,1,0.19942,1,0.80058,0.332527,0.21893,4.567676,0
25155,2543,0,10208,45496,0.183254,1,0.199435,1,0.800565,0.332549,0.218913,4.568034,0
25156,2543,0,10207,45497,0.183236,1,0.199451,1,0.800549,0.33257,0.218895,4.568392,0
25157,2543,0,10206,45498,0.183218,1,0.199467,1,0.800533,0.332592,0.218878,4.56875,0
25158,2543,0,10205,45499,0.1832,1,0.199482,1,0.800518,0.332614,0.218861,4.569109,0
25159,2543,0,10204,45500,0.183183,1,0.199498,1,0.800502,0.332636,0.218844,4.569467,0
25160,2543,0,10203,45501,0.183165,1,0.199514,1,0.800486,0.332657,0.218827,4.569826,0
25161,2543,0,10202,45502,0.183147,1,0.199529,1,0.800471,0.332679,0.21881,4.570184,0
25162,2543,0,10201,45503,0.183129,1,0.199545,1,0.800455,0.332701,0.218792,4.570543,0
25163,2543,0,10200,45504,0.183111,1,0.199561,1,0.800439,0.332723,0.218775,4.570902,0
25164,2543,0,10199,45505,0.183093,1,0.199576,1,0.800424,0.332745,0.218758,4.57126,0
25165,2543,0,10198,45506,0.183075,1,0.199592,1,0.800408,0.332766,0.218741,4.571619,0
25166,2543,0,10197,45507,0.183057,1,0.199608,1,0.800392,0.332788,0.218724,4.571978,0
25167,2543,0,10196,45508,0.183039,1,0.199623,1,0.800377,0.33281,0.218707,4.572337,0
25168,2543,0,10195,45509,0.183021,1,0.199639,1,0.800361,0.332832,0.218689,4.572696,0
25169,2543,0,10194,45510,0.183003,1,0.199655,1,0.800345,0.332853,0.218672,4.573055,0
25170,2543,0,10193,45511,0.182985,1,0.19967,1,0.80033,0.332875,0.218655,4.573414,0
25171,2543,0,10192,45512,0.182967,1,0.199686,1,0.800314,0.332897,0.218638,4.573773,0
25172,2543,0,10191,45513,0.182949,1,0.199702,1,0.800298,0.332919,0.218621,4.574132,0
25173,2543,0,10190,45514,0.182931,1,0.199717,1,0.800283,0.332941,0.218604,4.574491,0
25174,2543,0,10189,45515,0.182913,1,0.199733,1,0.800267,0.332962,0.218586,4.574851,0
25175,2543,0,10188,45516,0.182895,1,0.199749,1,0.800251,0.332984,0.218569,4.57521,0
25176,2543,0,10187,45517,0.182877,1,0.199764,1,0.800236,0.333006,0.218552,4.57557,0
25177,2543,0,10186,45518,0.182859,1,0.19978,1,0.80022,0.333028,0.218535,4.575929,0
25178,2543,0,10185,45519,0.182841,1,0.199796,1,0.800204,0.33305,0.218518,4.576288,0
25179,2543,0,10184,45520,0.182823,1,0.199811,1,0.800189,0.333071,0.218501,4.576648,0
25180,2543,0,10183,45521,0.182806,1,0.199827,1,0.800173,0.333093,0.218483,4.577008,0
25181,2543,0,10182,45522,0.182788,1,0.199843,1,0.800157,0.333115,0.218466,4.577367,0
25182,2543,0,10181,45523,0.18277,1,0.199859,1,0.800141,0.333137,0.218449,4.577727,0
25183,2543,0,10180,45524,0.182752,1,0.199874,1,0.800126,0.333159,0.218432,4.578087,0
25184,2543,0,10179,45525,0.182734,1,0.19989,1,0.80011,0.33318,0.218415,4.578447,0
25185,2543,0,10178,45526,0.182716,1,0.199906,1,0.800094,0.333202,0.218398,4.578807,0
25186,2543,0,10177,45527,0.182698,1,0.199921,1,0.800079,0.333224,0.21838,4.579167,0
25187,2543,0,10176,45528,0.18268,1,0.199937,1,0.800063,0.333246,0.218363,4.579527,0
25188,2543,0,10175,45529,0.182662,1,0.199953,1,0.800047,0.333268,0.218346,4.579887,0
25189,2543,0,10174,45530,0.182644,1,0.199969,1,0.800031,0.33329,0.218329,4.580247,0
25190,2543,0,10173,45531,0.182626,1,0.199984,1,0.800016,0.333311,0.218312,4.580607,0
25191,2543,0,10172,45532,0.182608,1,0.2,1,0.8,0.333333,0.218295,4.580967,0
25192,2543,0,10171,45533,0.18259,1,0.200016,1,0.799984,0.333355,0.218277,4.581328,0
25193,2543,0,10170,45534,0.182572,1,0.200031,1,0.799969,0.333377,0.21826,4.581688,0
25194,2543,0,10169,45535,0.182554,1,0.200047,1,0.799953,0.333399,0.218243,4.582048,0
25195,2543,0,10168,45536,0.182536,1,0.200063,1,0.799937,0.333421,0.218226,4.582409,0
25196,2543,0,10167,45537,0.182518,1,0.200079,1,0.799921,0.333443,0.218209,4.582769,0
25197,2543,0,10166,45538,0.1825,1,0.200094,1,0.799906,0.333464,0.218191,4.58313,0
25198,2543,0,10165,45539,0.182482,1,0.20011,1,0.79989,0.333486,0.218174,4.583491,0
25199,2543,0,10164,45540,0.182464,1,0.200126,1,0.799874,0.333508,0.218157,4.583851,0
25200,2543,0,10163,45541,0.182447,1,0.200142,1,0.799858,0.33353,0.21814,4.584212,0
25201,2543,0,10162,45542,0.182429,1,0.200157,1,0.799843,0.333552,0.218123,4.584573,0
25202,2543,0,10161,45543,0.182411,1,0.200173,1,0.799827,0.333574,0.218106,4.584934,0
25203,2543,0,10160,45544,0.182393,1,0.200189,1,0.799811,0.333596,0.218088,4.585295,0
25204,2543,0,10159,45545,0.182375,1,0.200205,1,0.799795,0.333618,0.218071,4.585656,0
25205,2543,0,10158,45546,0.182357,1,0.20022,1,0.79978,0.333639,0.218054,4.586017,0
25206,2543,0,10157,45547,0.182339,1,0.200236,1,0.799764,0.333661,0.218037,4.586378,0
25207,2543,0,10156,45548,0.182321,1,0.200252,1,0.799748,0.333683,0.21802,4.586739,0
25208,2543,0,10155,45549,0.182303,1,0.200268,1,0.799732,0.333705,0.218003,4.5871,0
25209,2543,0,10154,45550,0.182285,1,0.200284,1,0.799716,0.333727,0.217985,4.587462,0
25210,2543,0,10153,45551,0.182267,1,0.200299,1,0.799701,0.333749,0.217968,4.587823,0
25211,2543,0,10152,45552,0.182249,1,0.200315,1,0.799685,0.333771,0.217951,4.588184,0
25212,2543,0,10151,45553,0.182231,1,0.200331,1,0.799669,0.333793,0.217934,4.588546,0
25213,2543,0,10150,45554,0.182213,1,0.200347,1,0.799653,0.333815,0.217917,4.588907,0
25214,2543,0,10149,45555,0.182195,1,0.200362,1,0.799638,0.333837,0.2179,4.589269,0
25215,2543,0,10148,45556,0.182177,1,0.200378,1,0.799622,0.333858,0.217882,4.58963,0
25216,2543,0,10147,45557,0.182159,1,0.200394,1,0.799606,0.33388,0.217865,4.589992,0
25217,2543,0,10146,45558,0.182141,1,0.20041,1,0.79959,0.333902,0.217848,4.590354,0
25218,2543,0,10145,45559,0.182123,1,0.200426,1,0.799574,0.333924,0.217831,4.590716,0
25219,2543,0,10144,45560,0.182105,1,0.200441,1,0.799559,0.333946,0.217814,4.591077,0
25220,2543,0,10143,45561,0.182087,1,0.200457,1,0.799543,0.333968,0.217797,4.591439,0
25221,2543,0,10142,45562,0.18207,1,0.200473,1,0.799527,0.33399,0.217779,4.591801,0
25222,2543,0,10141,45563,0.182052,1,0.200489,1,0.799511,0.334012,0.217762,4.592163,0
25223,2543,0,10140,45564,0.182034,1,0.200505,1,0.799495,0.334034,0.217745,4.592525,0
25224,2543,0,10139,45565,0.182016,1,0.20052,1,0.79948,0.334056,0.217728,4.592888,0
25225,2543,0,10138,45566,0.181998,1,0.200536,1,0.799464,0.334078,0.217711,4.59325,0
25226,2543,0,10137,45567,0.18198,1,0.200552,1,0.799448,0.3341,0.217694,4.593612,0
25227,2543,0,10136,45568,0.181962,1,0.200568,1,0.799432,0.334122,0.217676,4.593974,0
25228,2543,0,10135,45569,0.181944,1,0.200584,1,0.799416,0.334144,0.217659,4.594337,0
25229,2543,0,10134,45570,0.181926,1,0.2006,1,0.7994,0.334166,0.217642,4.594699,0
25230,2543,0,10133,45571,0.181908,1,0.200615,1,0.799385,0.334188,0.217625,4.595062,0
25231,2543,0,10132,45572,0.18189,1,0.200631,1,0.799369,0.334209,0.217608,4.595424,0
25232,2543,0,10131,45573,0.181872,1,0.200647,1,0.799353,0.334231,0.217591,4.595787,0
25233,2543,0,10130,45574,0.181854,1,0.200663,1,0.799337,0.334253,0.217573,4.596149,0
25234,2543,0,10129,45575,0.181836,1,0.200679,1,0.799321,0.334275,0.217556,4.596512,0
25235,2543,0,10128,45576,0.181818,1,0.200694,1,0.799306,0.334297,0.217539,4.596875,0
25236,2543,0,10127,45577,0.1818,1,0.20071,1,0.79929,0.334319,0.217522,4.597238,0
25237,2543,0,10126,45578,0.181782,1,0.200726,1,0.799274,0.334341,0.217505,4.5976,0
25238,2543,0,10125,45579,0.181764,1,0.200742,1,0.799258,0.334363,0.217488,4.597963,0
